"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSG00000238120.1",8.67349090939093,-2.45046171903614,0.145595684705741,-16.8305930494347,1.45636044074115e-63,2.47258333769608e-62,"LINC01589"
"ENSG00000238121.6",64.068574786637,0.464709926704901,0.142351962739241,3.26451365869927,0.00109652176025623,0.00161021740887717,"LINC00426"
"ENSG00000238133.6",21.3992703971881,0.371467066111673,0.123250397935613,3.01392183987699,0.00257894236574301,0.0036607378177687,"MAP3K20-AS1"
"ENSG00000238141.2",8.21157895949348,1.27879658045638,0.165583946079581,7.72295026621591,1.13667533431723e-14,3.29977850538399e-14,"BRWD1-AS1"
"ENSG00000238142.2",35.6631709214973,-0.400705047403766,0.123005194017411,-3.25762705066787,0.00112347953372784,0.00164888614475823,"BX284668.5"
"ENSG00000238145.2",10.0354473388804,1.43118375565155,0.280346980207887,5.10504430827214,3.30717016275124e-07,6.28317328207001e-07,"TUBAP8"
"ENSG00000238164.6",155.860455514737,0.278509404152709,0.117702018406139,2.36622453823769,0.0179705417080235,0.023486085977641,"TNFRSF14-AS1"
"ENSG00000238172.2",6.48219115922983,0.0280493229540511,0.117404047689595,0.238912741988342,0.811173244959543,0.830093859149553,"RPS2P35"
"ENSG00000238178.7",187.776856832301,1.24677699452262,0.241451762948806,5.16366904633853,2.42155687114504e-07,4.64262135190852e-07,"AC078993.1"
"ENSG00000238184.1",10.900018334795,-0.596355941438112,0.105259645258984,-5.66557050397444,1.46536155156967e-08,3.04210237264988e-08,"CD81-AS1"
"ENSG00000238186.1",20.3943338835378,0.206851251780229,0.0766497280013536,2.69865604450124,0.00696200902509524,0.00949947020469304,"AL603839.2"
"ENSG00000238197.6",193.41637734719,-0.255365484501996,0.0846017823532674,-3.01844095241019,0.00254078910057287,0.00361133177448333,"PAXBP1-AS1"
"ENSG00000238198.2",26.2190818258406,-1.77724267561984,0.120208482894887,-14.7846693745724,1.83958404913952e-49,2.09111721294668e-48,"LRIG2-DT"
"ENSG00000238227.8",2492.71603224258,0.510938575819013,0.0604859219555193,8.44723134409279,2.98292267820611e-17,9.70922514635519e-17,"TMEM250"
"ENSG00000238228.1",27.6935220827374,-0.065898187315068,0.10564029292858,-0.623797847281809,0.532760353587676,0.569084923150472,"OR7E7P"
"ENSG00000238243.3",26.8067008853086,0.758432345143073,0.178465377978575,4.24974498546225,2.1401402635297e-05,3.58933219014115e-05,"OR2W3"
"ENSG00000238249.2",100.200143446887,0.412468292839693,0.0760370080886889,5.42457289164499,5.80932802443627e-08,1.15908204993271e-07,"HMGN2P17"
"ENSG00000238251.2",7.21494988562637,-0.544899063857413,0.106533252701885,-5.11482612271511,3.14030093300425e-07,5.97427401770247e-07,"NSA2P7"
"ENSG00000238260.1",17.1570355684966,0.492471178570334,0.12665659556635,3.88823950595094,0.000100973962704591,0.000161019685890451,"AL513320.1"
"ENSG00000238266.2",28.0627823997592,0.0152205702078381,0.28414291309169,0.0535666015464783,0.957280466395925,0.96283803160892,"LINC00707"
"ENSG00000238273.3",44.4803764015943,-0.149454135162042,0.165411113244732,-0.903531402638701,0.366243929589099,0.403359457509965,"AC108058.1"
"ENSG00000238278.3",57.0851261879491,-0.423091005980331,0.0853818730203272,-4.95527904242162,7.22265589297318e-07,1.34296700054617e-06,"ALG1L6P"
"ENSG00000238279.1",13.012656813923,-0.588554174087358,0.162648990835379,-3.61855410884811,0.000296253564266435,0.000456536706133219,"BX470102.1"
"ENSG00000238286.1",8.3609986354981,-0.130430925564708,0.14601053504391,-0.8932980454149,0.371697584436869,0.408815670371135,"SLC35E1P1"
"ENSG00000238287.1",28.0532671878865,0.123328012455907,0.0986338996123775,1.25036131533453,0.211167589307083,0.241661655361794,"AL603839.3"
"ENSG00000238290.1",12.712413062544,-0.763623955991387,0.132772359588499,-5.75137745806496,8.85192317658299e-09,1.86325289638344e-08,"AL034417.2"
"ENSG00000238390.1",7.97335643206102,-0.00399796252916201,0.109704942780268,-0.0364428659989336,0.970929234739439,0.9747073292958,"AP000254.1"
"ENSG00000238832.1",17.0515291978921,0.272370399768436,0.0962873855867194,2.82872359768384,0.0046734042111674,0.00647878330424965,"AC004839.1"
