"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0097553","calcium ion transmembrane import into cytosol","33/1520","152/14866",0.217105263157895,2.1233466066482,4.6978471928869,2.20403198638924e-05,0.000464393406254996,0.000464393406254996,"CASQ2/PRNP/ANK2/CX3CL1/CAPN3/FGF2/TRDN/GRIN2B/SLC8A3/NOS1/CAV1/SLC24A4/GSTM2/DMD/AKAP6/RYR3/JPH2/ATP2B4/PKD2/ATP1A2/DRD2/PLCH2/CLIC2/HTR2A/CCL21/PLCL2/TRPC1/HRC/CACNA2D1/CACNA1G/ADCYAP1R1/JPH4/SNCA",33
"GO:0072012","glomerulus vasculature development","11/1520","26/14866",0.423076923076923,4.1378036437247,5.40410995689089,2.22082406690165e-05,0.000465007315481513,0.000465007315481513,"OSR1/CD34/TEK/ANGPT1/ACTA2/EGR1/PECAM1/EDN1/PDGFRA/PDGFD/AQP1",11
"GO:0009636","response to toxic substance","43/1520","220/14866",0.195454545454545,1.91159688995215,4.59709364732864,2.22630479934946e-05,0.000465007315481513,0.000465007315481513,"SCN2B/PRKN/MTARC1/PTGS2/ABCB1/CAT/ALDH2/HBB/ABCG2/FBLN5/HBA2/ADH4/SCN11A/GSTM2/MT1X/CD36/DRD2/MT1M/GPX3/CES1/SLC47A2/CLIC2/PRKCA/MGST1/PRXL2A/GLYAT/TTPA/PENK/TPO/INMT/ALDH1A1/EDN1/MAP1B/CPS1/AIFM2/CDH13/MPO/SLC29A4/TRPM6/CYP1A1/FOS/CYGB/SOD3",43
"GO:0002686","negative regulation of leukocyte migration","14/1520","40/14866",0.35,3.42309210526316,5.17865060498877,2.29773530196775e-05,0.00047110912506173,0.00047110912506173,"PTGER4/CCL2/CXCL12/IL33/DPP4/CCL21/BMP5/CD200/HOXA7/CCL28/SLIT2/DUSP1/CCN3/APOD",14
"GO:0090049","regulation of cell migration involved in sprouting angiogenesis","14/1520","40/14866",0.35,3.42309210526316,5.17865060498877,2.29773530196775e-05,0.00047110912506173,0.00047110912506173,"MEOX2/PTGS2/KDR/FGF2/MIR205/MMRN1/RHOJ/TGFBR3/NRP1/ANXA1/MMRN2/ITGB1BP1/FGFBP1/KLF4",14
"GO:0051046","regulation of secretion","79/1520","488/14866",0.161885245901639,1.58328030629853,4.42146992361173,2.2982603241731e-05,0.00047110912506173,0.00047110912506173,"ACSL4/RASL10B/ABCB11/RBP4/MYRIP/PRKN/NMB/DOC2B/NRG1/KCNA5/FAM3D/MICU3/STXBP1/AVPR1A/MCTP1/SV2B/CRY2/PRKD1/BMP6/PTGER3/CXCL12/HCAR2/SV2C/IRS2/ADRA2A/ADCY5/RGCC/IGF1/KCNB1/ITSN1/CRHBP/DRD2/PDE8B/NPY2R/SYT15/ANXA1/STXBP6/RAPGEF3/ADRA2B/FOXO1/PER2/CES1/IL6/TLR4/TACR1/PRKCA/PLA2R1/LEP/GPLD1/NNAT/SNCAIP/HTR2A/ECRG4/CACNA2D1/EGF/FFAR4/HADH/PPARG/CD200/MLXIPL/RIMS3/KCNA2/SAA1/EDN1/MEF2C/NLGN1/PDE1C/NPR1/BMP2/WLS/HAP1/SPX/CCN3/TCF7L2/TAC1/C1QTNF1/AQP1/EDN3/SNCA",79
"GO:0050919","negative chemotaxis","15/1520","45/14866",0.333333333333333,3.26008771929825,5.12414592671347,2.30455129869914e-05,0.00047110912506173,0.00047110912506173,"NRG1/LGR6/ROBO3/SEMA3G/PLXNA4/PDGFA/DPP4/FLRT2/SEMA6A/SLIT3/SEMA5A/SLIT2/SEMA3D/SEMA3A/SEMA6D",15
"GO:0060420","regulation of heart growth","15/1520","45/14866",0.333333333333333,3.26008771929825,5.12414592671347,2.30455129869914e-05,0.00047110912506173,0.00047110912506173,"RBP4/NRG1/FGF2/ZFPM2/DUSP6/YAP1/PROX1/IGF1/ACACB/AKAP6/TGFBR3/PPARA/RGS2/EDN1/MEF2C",15
"GO:0071805","potassium ion transmembrane transport","35/1520","166/14866",0.210843373493976,2.06210367786937,4.64398683442182,2.44102353645063e-05,0.00049689309614868,0.00049689309614868,"ANK2/KCNA5/BIN1/KCNH8/FHL1/KCNA1/KCNA6/CAV1/HCN1/SLC24A4/AKAP6/KCNJ16/KCNB1/PKD2/ATP1A2/ABCC9/KCNT2/DPP6/KCNE1/KCNMB1/KCNAB1/SLC17A7/FXYD2/KCNC4/KCNA2/SLC9A9/ATP1B2/KCNIP2/KCNS1/KCNJ2/KCNJ8/KCNIP1/SLC1A3/AQP1/ANO6",35
"GO:0048511","rhythmic process","46/1520","242/14866",0.190082644628099,1.8590582862114,4.54701006505511,2.45475894390431e-05,0.00049758067369267,0.00049758067369267,"SERPINF1/KLF10/ID1/KLF9/PPARGC1A/CRY2/NGFR/PTN/MMP19/SCN11A/PROX1/IGF1/MYCBP2/DRD2/NR5A2/PPARA/PER2/MAPK10/BHLHE41/NTRK3/LEP/TYRO3/EGR1/NPR2/ID4/PIWIL2/TEF/PPARG/GDF10/KCNA2/SLIT3/NLGN1/PDGFRA/TWIST1/SLIT2/PER1/HLF/LGR4/EGR3/PLN/PROKR1/KAT2B/SCN9A/ADRB1/NTRK2/MSTN",46
"GO:0007204","positive regulation of cytosolic calcium ion concentration","29/1520","127/14866",0.228346456692913,2.23328843762951,4.7104370191815,2.5307732932266e-05,0.00051083339918742,0.00051083339918742,"NMB/AVPR1A/PTGER4/CX3CR1/CCL2/PTGER3/SLC8A3/NOS1/CAV1/ADCY5/JPH2/ACKR4/ADRA1A/CD36/ACKR3/TACR1/HTR2A/CXCR2/CACNA2D1/FFAR4/EDNRB/CALCR/SAA1/EDN1/ADCYAP1R1/PTGFR/TAC1/C1QTNF1/JPH4",29
"GO:0086015","SA node cell action potential","7/1520","11/14866",0.636363636363636,6.2238038277512,5.84891842484925,2.62386113498103e-05,0.000523030244499952,0.000523030244499952,"ANK2/KCNA5/HCN1/SCN3B/SCN5A/TBX18/CACNA1G",7
"GO:0086018","SA node cell to atrial cardiac muscle cell signaling","7/1520","11/14866",0.636363636363636,6.2238038277512,5.84891842484925,2.62386113498103e-05,0.000523030244499952,0.000523030244499952,"ANK2/KCNA5/HCN1/SCN3B/SCN5A/TBX18/CACNA1G",7
"GO:1990839","response to endothelin","7/1520","11/14866",0.636363636363636,6.2238038277512,5.84891842484925,2.62386113498103e-05,0.000523030244499952,0.000523030244499952,"KLF2/PRKD1/IRS2/KLF15/EDNRB/KLF11/KLF4",7
"GO:0048738","cardiac muscle tissue development","34/1520","160/14866",0.2125,2.07830592105263,4.62789387100563,2.6736340791871e-05,0.000526470592478114,0.000526470592478114,"RBP4/S1PR1/NRG1/MYL3/FGF2/ZFPM2/SGCG/ADAMTS9/MYL7/YAP1/PROX1/IGF1/AKAP6/JPH2/TGFBR3/MYH11/PPARA/MYOCD/SORBS2/SCN5A/ALPK3/TBX18/BMP5/RGS2/FZD7/CACNA1G/EDN1/MEF2C/PDGFRA/MSX1/BMP2/ACTC1/FHOD3/CARMN",34
"GO:1904018","positive regulation of vasculature development","34/1520","160/14866",0.2125,2.07830592105263,4.62789387100563,2.6736340791871e-05,0.000526470592478114,0.000526470592478114,"HSPB6/ADM/ANXA3/CCL24/KDR/FGF2/CD34/F3/FGF1/PRKD1/PTGIS/CXCL12/NODAL/TEK/EMILIN2/NRP1/HYAL1/RAPGEF3/SASH1/PRKCA/CDH5/TIE1/ANGPT4/CCBE1/BMPER/TLR3/C6/ANGPTL4/SEMA5A/TWIST1/CMA1/C3/KLF4/AQP1",34
"GO:0050918","positive chemotaxis","17/1520","56/14866",0.303571428571429,2.96900845864662,4.98187419791201,2.68495618561902e-05,0.000526470592478114,0.000526470592478114,"S1PR1/CX3CL1/KDR/FGF2/F3/S100A4/CCL2/CXCL12/MET/NRP1/CCL16/VEGFD/ANGPT1/NTRK3/FGF7/SEMA5A/CDH13",17
"GO:0141156","cAMP/PKA signal transduction","17/1520","56/14866",0.303571428571429,2.96900845864662,4.98187419791201,2.68495618561902e-05,0.000526470592478114,0.000526470592478114,"NRXN1/AKAP12/ADIPOQ/SCN11A/PDE2A/AKAP6/PDE7B/PDE8B/PDE1B/PRKAR2B/CALCR/MYOM1/EDN1/PDE1C/PDE11A/PDE1A/PDE3B",17
"GO:0060306","regulation of membrane repolarization","12/1520","31/14866",0.387096774193548,3.78590831918506,5.2400156287486,2.76108837195015e-05,0.000539197908083273,0.000539197908083273,"CASQ2/ANK2/KCNA5/NOS1/CAV1/AKAP6/KCNE1/SCN5A/SCN4B/CACNA2D1/KCNIP2/KCNJ2",12
"GO:0030855","epithelial cell differentiation","74/1520","452/14866",0.163716814159292,1.60119352585002,4.38046227126768,2.82177969239897e-05,0.000548819013857677,0.000548819013857677,"TXNIP/S1PR1/NRG1/CLDN5/OSR1/AKR1C1/KDR/FGF2/AKR1C3/PLAAT3/KRT15/CD34/KRT14/SPRY1/ZFP36/ZEB2/BMP6/ALDOC/FAT4/YAP1/TMEM100/CAV1/TMOD1/KRT17/PDE2A/PROX1/PCK1/MET/PPL/SPRY2/NRP1/NR5A2/ANXA1/RAPGEF3/NTF4/CES1/ZEB1/SOX17/DACT2/ACTA2/CDH5/AKR1C2/NPR2/KLF15/TIE1/ACVRL1/PECAM1/WNT11/BMP5/PPARG/TAGLN/HOXA7/FZD7/FSTL1/EDN1/MAP1B/MEF2C/NFIB/HRNR/APOLD1/MSX1/CPS1/BMP2/ATOH8/NOTCH4/MAFF/ROBO4/KRT5/PPP1R16B/AMOTL2/MAF/CYP1A1/DHRS9/EPHA2",74
