"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051783","regulation of nuclear division","43/2174","122/14866",0.352459016393443,2.41014523353492,6.47266742532673,1.04315834918335e-08,1.346978218383e-06,1.346978218383e-06,"ZWILCH/CDC25C/ANAPC11/CDCA8/HASPIN/RAD51AP1/NEK2/ZWINT/CDCA2/MKI67/AURKB/EPGN/UBE2C/KNL1/RCC1/CENPF/MAD2L1/TRIP13/PKMYT1/DLGAP5/PLK1/NDC80/KNTC1/GEN1/BUB1/SPC24/FBXO43/SKA1/RAD21/CHEK1/TEX14/ESPL1/BIRC5/AURKA/SKA3/BUB1B/NUF2/HORMAD1/CDC20/SPC25/TTK/CCNB1/BUB3",43
"GO:0007088","regulation of mitotic nuclear division","41/2174","114/14866",0.359649122807018,2.45931180296648,6.4732482682685,1.16960302370399e-08,1.46536463597737e-06,1.46536463597737e-06,"ZWILCH/CDC25C/ANAPC11/CDCA8/HASPIN/NEK2/ZWINT/CDCA2/MKI67/AURKB/EPGN/UBE2C/KNL1/RCC1/CENPF/MAD2L1/TRIP13/PKMYT1/DLGAP5/PLK1/NDC80/KNTC1/GEN1/BUB1/SPC24/FBXO43/SKA1/RAD21/CHEK1/TEX14/ESPL1/BIRC5/AURKA/SKA3/BUB1B/NUF2/CDC20/SPC25/TTK/CCNB1/BUB3",41
"GO:0033047","regulation of mitotic sister chromatid segregation","28/2174","63/14866",0.444444444444444,3.03914954512931,6.71261403896097,1.19158402151112e-08,1.46536463597737e-06,1.46536463597737e-06,"ZWILCH/CDCA8/HASPIN/ZWINT/AURKB/KNL1/CENPF/MAD2L1/TRIP13/CDK1/PLK1/NDC80/KNTC1/GEN1/BUB1/SPC24/SKA1/RAD21/TEX14/BIRC5/SKA3/BUB1B/NUF2/CDC20/SPC25/TTK/CCNB1/BUB3",28
"GO:0051983","regulation of chromosome segregation","45/2174","133/14866",0.338345864661654,2.31363828153641,6.29800813094757,2.01833479077594e-08,2.42434864985064e-06,2.42434864985064e-06,"ZWILCH/ANAPC11/NCAPG2/CDCA8/HASPIN/CDC6/DPF1/ZWINT/AURKB/UBE2C/KNL1/NCAPG/CENPF/MAD2L1/TRIP13/CDK1/DLGAP5/KIF2C/SMC4/PLK1/NDC80/KNTC1/GEN1/BUB1/SPC24/CENPE/SKA1/RAD21/NCAPH/TEX14/ESPL1/BIRC5/MAPK15/SKA3/BUB1B/NUF2/HORMAD1/CDC20/SPC25/TTK/TACC3/RCC2/RMI2/CCNB1/BUB3",45
"GO:0050000","chromosome localization","41/2174","116/14866",0.353448275862069,2.41690987532913,6.34048393584294,2.08005220062449e-08,2.44169764005125e-06,2.44169764005125e-06,"ZWILCH/SPAG5/CDCA8/SGO1/KIF18A/NEK2/ZWINT/DSN1/AURKB/CENPA/RRS1/CHMP4BP1/KNL1/CENPF/CDK1/DLGAP5/KIF2C/NDC80/KNTC1/SPC24/CENPE/SKA1/ECT2/TEX14/KIF14/KIFC1/CDT1/BIRC5/KIF22/KNSTRN/KASH5/SKA3/NUF2/SPC25/TTK/RACGAP1/RCC2/PSRC1/MAJIN/CCNB1/BUB3",41
"GO:0051310","metaphase chromosome alignment","38/2174","104/14866",0.365384615384615,2.49853159719765,6.3468344262131,2.42627402409715e-08,2.78482340765817e-06,2.78482340765817e-06,"ZWILCH/SPAG5/CDCA8/SGO1/KIF18A/NEK2/ZWINT/DSN1/AURKB/CENPA/RRS1/CHMP4BP1/KNL1/CENPF/CDK1/KIF2C/NDC80/KNTC1/SPC24/CENPE/SKA1/ECT2/TEX14/KIF14/KIFC1/CDT1/BIRC5/KIF22/KNSTRN/SKA3/NUF2/SPC25/TTK/RACGAP1/RCC2/PSRC1/CCNB1/BUB3",38
"GO:0034728","nucleosome organization","35/2174","92/14866",0.380434782608696,2.60144594216231,6.37682273682325,2.61600383245827e-08,2.93731734666238e-06,2.93731734666238e-06,"CHAF1A/H4C9/H4C12/H2BC4/H3C3/H3C2/H2BC21/H2BC9/H3C12/H2BC6/H2BC11/H4C14/H2BC7/ASF1B/HMGA1/CHAF1B/H4C5/H1-4/H1-5/HMGB2/H4C8/MACROH2A1/H3C8/H2BC8/H2AX/H2BC15/H4C4/NFE2/ATAD2/H3C6/H3C10/H4C11/H1-2/H2BC13/H1-3",35
"GO:1901987","regulation of cell cycle phase transition","101/2174","409/14866",0.246943765281174,1.68862282183529,5.84455123456518,3.73488684583128e-08,4.10440224653586e-06,4.10440224653586e-06,"ZWILCH/CDC25C/ANAPC11/MTBP/CDCA8/ANLN/TELO2/CDC7/BLM/RAD51/HASPIN/CDC6/DPF1/PARP9/ZWINT/TIMELESS/CCNE1/ORC1/CDKN2D/EME1/CDK5/AURKB/PSMB3/CDC45/UBE2C/KNL1/BRCA2/DONSON/E2F1/CENPF/CCNE2/MAD2L1/TRIP13/WDR76/PSME2/EME2/CDK1/SUSD2/PKMYT1/INHBA/DLGAP5/RRM2/FANCD2/CDKN2A/BARD1/DNA2/RFC2/FBXO6/PLK1/E2F7/NDC80/KNTC1/GEN1/BUB1/SPC24/RFC4/PKP3/GPR132/CENPE/SKA1/RAD21/CAMSAP3/DTL/CHEK1/CLSPN/STIL/TEX14/MACROH2A1/CDC25A/KIF14/BRCA1/MUC1/HUS1B/CDT1/ESPL1/BIRC5/MAPK15/AURKA/SIX3/CCND1/TICRR/EZH2/SKA3/H2AX/BUB1B/PAGR1/BRSK1/NUF2/HORMAD1/CDC20/SPC25/DBF4/CDC25B/INTS7/SOX2/TERT/TTK/RCC2/BRIP1/CCNB1/BUB3",101
"GO:0044770","cell cycle phase transition","117/2174","494/14866",0.236842105263158,1.61954679707549,5.79597069857823,3.86060445421522e-08,4.1541712512545e-06,4.1541712512545e-06,"ZWILCH/CDC25C/ANAPC11/CCNA2/MTBP/CCNP/CDCA8/ANLN/CCNI2/TELO2/CDC7/BLM/RAD51/HASPIN/CDC6/DPF1/PARP9/CDKN3/NEK2/ZWINT/TIMELESS/CCNE1/ORC1/CDKN2D/EME1/CDK5/AURKB/FOXM1/PSMB3/CDC45/UBE2C/KNL1/RCC1/CCNF/BRCA2/DONSON/E2F1/CENPF/CCNE2/MAD2L1/TRIP13/WDR76/PSME2/EME2/CDK1/UBE2S/SUSD2/PKMYT1/INHBA/DLGAP5/RRM2/FANCD2/CDKN2A/BARD1/DNA2/RFC2/FBXO6/PLK1/E2F7/NDC80/KNTC1/GEN1/BUB1/SPC24/RFC4/PKP3/GPR132/CENPE/SKA1/RAD21/CAMSAP3/DTL/CHEK1/CLSPN/EIF4EBP1/STIL/TEX14/MACROH2A1/CDC25A/KIF14/CAMK2A/BRCA1/MUC1/HUS1B/CDT1/ESPL1/BIRC5/CCNO/CCNB2/MAPK15/MELK/AURKA/SIX3/CCND1/TICRR/EZH2/SKA3/H2AX/BUB1B/PAGR1/BRSK1/NUF2/HORMAD1/CDC20/SPC25/DBF4/BRSK2/CDC25B/INTS7/SOX2/TERT/TTK/TACC3/RCC2/BRIP1/CCNB1/BUB3",117
"GO:0090068","positive regulation of cell cycle process","62/2174","214/14866",0.289719626168224,1.98112785768943,5.98316849852288,4.27614819913861e-08,4.50740927521447e-06,4.50740927521447e-06,"CDC25C/ANAPC11/MTBP/SPAG5/NCAPG2/CDCA8/CDC7/CDC6/RAD51AP1/CCNE1/AURKB/KIF23/EPGN/UBE2C/KNL1/NCAPG/RCC1/PLK4/CCNE2/MAD2L1/CDK1/GIPC1/DLGAP5/RRM2/SMC4/PLK1/E2F7/NDC80/GEN1/BUB1/PKP3/SKA1/RAD21/ECT2/DTL/TBX20/STIL/NCAPH/MACROH2A1/LEF1/CDC25A/KIF14/ESPL1/BIRC5/MAPK15/CIT/AURKA/CCND1/EZH2/SKA3/E2F8/FEN1/PAGR1/CDC20/DBF4/PPP1R35/CDC25B/TERT/RACGAP1/RCC2/GPSM2/CCNB1",62
"GO:0002385","mucosal immune response","19/2174","35/14866",0.542857142857143,3.71210408726508,6.64817362228174,4.87022072712836e-08,5.0309380111236e-06,5.0309380111236e-06,"H2BC4/H2BC21/H2BC9/H2BC6/H2BC11/H2BC7/H2BC17/GP2/RAB17/H2BC5/H2BC8/H2BC15/RNASE2/BPIFB1/H2BC19P/H2BC13/CAMP/H2BC18/H2BC12",19
"GO:0006261","DNA-templated DNA replication","50/2174","160/14866",0.3125,2.13690202391904,5.98388095627577,6.35466732952629e-08,6.43565818764771e-06,6.4356581876477e-06,"MCM2/GINS1/TRAIP/CDC7/BLM/RAD51/CDC6/CENPS/PCNA/TIMELESS/ORC1/EME1/GINS4/MCIDAS/CDC45/BRCA2/DONSON/PARP1/EXO1/EME2/WDHD1/MCM4/POLE2/TONSL/BARD1/DNA2/RFC2/E2F7/GEN1/CENPX/LIG1/RFC4/ELOB/CAMSAP3/DTL/MCM10/BRCA1/POLQ/CDT1/TICRR/FAM111B/E2F8/POLA2/FEN1/MCM6/DBF4/TK1/POLB/ORC6/LRWD1",50
"GO:0019731","antibacterial humoral response","25/2174","57/14866",0.43859649122807,2.99916073532497,6.25848865941964,9.90137019935851e-08,9.64916548673334e-06,9.64916548673334e-06,"IGHG1/H2BC4/H2BC21/H2BC9/H2BC6/H2BC11/WFDC3/IGHE/H2BC7/IGHM/H2BC17/FGB/IGHG3/DCD/IGHG4/WFDC2/H2BC5/H2BC8/H2BC15/H2BC19P/IGHG2/H2BC13/CAMP/H2BC18/H2BC12",25
"GO:0045132","meiotic chromosome segregation","25/2174","57/14866",0.43859649122807,2.99916073532497,6.25848865941964,9.90137019935851e-08,9.64916548673334e-06,9.64916548673334e-06,"DCAF13/P3H4/SGO1/ZWINT/KNL1/PTTG1/TRIP13/TUBB8/FANCD2/SMC4/NDC80/SKA1/NCAPH/TEX11/SGO2/ESPL1/MAPK15/KASH5/SKA3/SYCP2/NUF2/HORMAD1/TTK/SYCE3/MAJIN",25
"GO:0042742","defense response to bacterium","60/2174","211/14866",0.28436018957346,1.94447956678889,5.71857837809698,1.45410501827675e-07,1.390824522111e-05,1.390824522111e-05,"ISG15/IGHG1/PGLYRP2/LYZ/IL18/OAS3/H2BC4/CXCL13/H2BC21/H2BC9/NLRP6/H2BC6/LCN2/H2BC11/OAS1/WFDC3/IGHE/SHARPIN/GBP5/H2BC7/IGHM/H2BC17/GSDMC/SLAMF8/S100A8/KRT6A/S100A9/SLC11A1/IL12B/GSDMD/FGB/ZG16B/IGHG3/NOD2/HMGB2/VGF/DCD/IGHG4/WFDC2/H2BC5/CCL20/UMOD/S100A14/H2BC8/TREM1/H2BC15/PGLYRP4/ROMO1/OAS2/AZU1/H2BC19P/IGHG2/PRB3/CHGA/H2BC13/PYCARD/CAMP/H2BC18/H2BC12/LPO",60
"GO:0033045","regulation of sister chromatid segregation","38/2174","111/14866",0.342342342342342,2.34096654151852,5.8689041845946,1.765782560421e-07,1.65823034992263e-05,1.65823034992263e-05,"ZWILCH/ANAPC11/CDCA8/HASPIN/CDC6/DPF1/ZWINT/AURKB/UBE2C/KNL1/CENPF/MAD2L1/TRIP13/CDK1/DLGAP5/PLK1/NDC80/KNTC1/GEN1/BUB1/SPC24/CENPE/SKA1/RAD21/TEX14/ESPL1/BIRC5/MAPK15/SKA3/BUB1B/NUF2/CDC20/SPC25/TTK/TACC3/RMI2/CCNB1/BUB3",38
"GO:0051383","kinetochore organization","17/2174","31/14866",0.548387096774194,3.74991839036116,6.34313671493889,2.05156401303167e-07,1.86029997314824e-05,1.86029997314823e-05,"CENPO/CENPA/CENPK/CENPF/CENPP/DLGAP5/CENPH/HJURP/KNTC1/CENPX/CENPE/CENPI/OIP5/MIS18A/CENPN/CENPW/NUF2",17
"GO:0044784","metaphase/anaphase transition of cell cycle","36/2174","103/14866",0.349514563106796,2.3900108073347,5.85863813685746,2.0529931939874e-07,1.86029997314824e-05,1.86029997314823e-05,"ZWILCH/ANAPC11/CDCA8/HASPIN/CDC6/DPF1/ZWINT/AURKB/UBE2C/KNL1/CENPF/MAD2L1/TRIP13/DLGAP5/PLK1/NDC80/KNTC1/GEN1/BUB1/SPC24/CENPE/SKA1/RAD21/TEX14/ESPL1/BIRC5/MAPK15/SKA3/BUB1B/NUF2/CDC20/SPC25/TTK/TACC3/CCNB1/BUB3",36
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle","35/2174","99/14866",0.353535353535354,2.41750531998922,5.85657018588371,2.1926059067436e-07,1.95255336350529e-05,1.95255336350529e-05,"ZWILCH/ANAPC11/CDCA8/HASPIN/CDC6/DPF1/ZWINT/AURKB/UBE2C/KNL1/CENPF/MAD2L1/TRIP13/DLGAP5/PLK1/NDC80/KNTC1/GEN1/BUB1/SPC24/CENPE/SKA1/RAD21/TEX14/ESPL1/BIRC5/MAPK15/SKA3/BUB1B/NUF2/CDC20/SPC25/TTK/CCNB1/BUB3",35
"GO:0045653","negative regulation of megakaryocyte differentiation","9/2174","10/14866",0.9,6.15427782888684,6.74782908725369,2.62050045700608e-07,2.2940482814299e-05,2.2940482814299e-05,"H4C9/H4C12/H4C14/CIB1/H4C5/H4C8/MYB/H4C4/H4C11",9
"GO:0002251","organ or tissue specific immune response","19/2174","38/14866",0.5,3.41904323827047,6.17932924296004,2.72533293265528e-07,2.34605743286075e-05,2.34605743286075e-05,"H2BC4/H2BC21/H2BC9/H2BC6/H2BC11/H2BC7/H2BC17/GP2/RAB17/H2BC5/H2BC8/H2BC15/RNASE2/BPIFB1/H2BC19P/H2BC13/CAMP/H2BC18/H2BC12",19
"GO:0045786","negative regulation of cell cycle","85/2174","342/14866",0.248538011695906,1.69952441668415,5.41651569427836,3.32897524358318e-07,2.81871428411592e-05,2.81871428411592e-05,"ZWILCH/SCRIB/CDCA8/TELO2/CDC7/BLM/RAD51/HASPIN/BRINP3/CDC6/GATA3/PARP9/NEK2/ZWINT/TIMELESS/ORC1/CDKN2D/EME1/AURKB/CDC45/KNL1/CCNF/BRCA2/DONSON/E2F1/CENPF/MAD2L1/TRIP13/WDR76/EME2/CDK1/SUSD2/PKMYT1/INHBA/FANCD2/CDKN2A/BARD1/DNA2/RFC2/FBXO6/PLK1/E2F7/NDC80/KNTC1/GEN1/BUB1/SPC24/RFC4/FBXO43/GPR132/SKA1/RAD21/CAMSAP3/DTL/CHEK1/CLSPN/TEX14/MACROH2A1/BRCA1/MUC1/HUS1B/CDT1/ESPL1/BIRC5/CCND1/TICRR/SKA3/E2F8/H2AX/BUB1B/BRSK1/NUF2/HORMAD1/CDC20/SPC25/NUPR2/DBF4/INHA/INTS7/SOX2/TTK/BRIP1/CCNB1/BRINP2/BUB3",85
"GO:0007127","meiosis I","32/2174","88/14866",0.363636363636364,2.48657690056034,5.78852722255845,3.44403877553555e-07,2.86910649607115e-05,2.86910649607115e-05,"P3H4/RAD51/SGO1/CENPS/RAD51AP1/REC8/ZWINT/RAD54B/EME1/KNL1/BRCA2/PTTG1/TRIP13/HSF2BP/EME2/FANCD2/NDC80/CENPX/RMI1/RAD21/BRDT/TOP2A/TEX11/SGO2/KASH5/RAD54L/SYCP2/MYBL1/HORMAD1/SYCE3/BRIP1/MAJIN",32
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle","35/2174","101/14866",0.346534653465347,2.36963392751419,5.71604529610248,3.82447715993828e-07,3.13546421128274e-05,3.13546421128274e-05,"ZWILCH/ANAPC11/CDCA8/HASPIN/CDC6/DPF1/ZWINT/AURKB/UBE2C/KNL1/CENPF/MAD2L1/TRIP13/DLGAP5/PLK1/NDC80/KNTC1/GEN1/BUB1/SPC24/CENPE/SKA1/RAD21/TEX14/ESPL1/BIRC5/SKA3/BUB1B/NUF2/CDC20/SPC25/TTK/TACC3/CCNB1/BUB3",35
"GO:0030071","regulation of mitotic metaphase/anaphase transition","34/2174","97/14866",0.350515463917526,2.39685505363291,5.7122717528409,4.10648962457941e-07,3.31406545483635e-05,3.31406545483635e-05,"ZWILCH/ANAPC11/CDCA8/HASPIN/CDC6/DPF1/ZWINT/AURKB/UBE2C/KNL1/CENPF/MAD2L1/TRIP13/DLGAP5/PLK1/NDC80/KNTC1/GEN1/BUB1/SPC24/CENPE/SKA1/RAD21/TEX14/ESPL1/BIRC5/SKA3/BUB1B/NUF2/CDC20/SPC25/TTK/CCNB1/BUB3",34
"GO:0023061","signal release","90/2174","370/14866",0.243243243243243,1.66331833213158,5.34744057272861,4.21244617607909e-07,3.34727453837669e-05,3.34727453837669e-05,"AGT/SYN1/ABAT/SCRIB/ALDOA/PTPRN2/PLA2G3/TOR2A/SNPH/SYT13/ABCA12/BAIAP3/UNC13A/KISS1/SLC30A8/CSPG5/SYNGR3/CCL5/SPP1/RIMS4/SLC25A22/FOXD1/DOC2A/CDK5/NKX6-1/ADAM8/SYT5/STXBP2/SLC4A8/ILDR1/PLA2G10/IFNG/RIMS1/CHRNB4/SLC6A4/KCNK9/OSM/BLK/ADORA2A/NMU/INHBA/GRM4/TACR3/SCT/PPFIA3/SYP/SYT9/RAB11FIP1/FGB/PASK/GDF9/PTPRN/RETN/CACNA1B/SYT1/IL11/TRPA1/UQCC2/CACNG4/GPR158/GDNF/FGG/CAMK2A/KCNJ11/WNK4/VAMP8/PNOC/SYT7/KISS1R/GHRH/OPRK1/UCN/CHRNA6/MYB/BRSK1/CADPS/BMP8A/BRSK2/INHA/GAL/RIMS2/SLC44A4/CHGA/TFR2/SOX11/KMO/STX1A/PRRT2/RAB3A/CAMP",90
"GO:0000076","DNA replication checkpoint signaling","15/2174","26/14866",0.576923076923077,3.94504989031208,6.22027484764096,4.44884413604089e-07,3.48155757009866e-05,3.48155757009866e-05,"CDC7/CDC6/TIMELESS/ORC1/CDC45/DONSON/DNA2/RFC2/RFC4/CAMSAP3/CLSPN/HUS1B/CDT1/TICRR/DBF4",15
"GO:0044786","cell cycle DNA replication","19/2174","39/14866",0.487179487179487,3.3313754629302,6.03344108056693,4.58707835480269e-07,3.51692030126802e-05,3.51692030126802e-05,"MCM2/GINS1/CDC7/BLM/RAD51/PCNA/CDC45/BRCA2/DONSON/MCM4/DNA2/E2F7/LIG1/CDT1/E2F8/FEN1/MCM6/DBF4/TK1",19
"GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","32/2174","89/14866",0.359550561797753,2.45863783426191,5.71210965182884,4.63021453022701e-07,3.51692030126802e-05,3.51692030126802e-05,"CXCL10/TOR2A/H2BC4/CXCL13/H2BC21/H2BC9/H2BC6/H2BC11/CCL5/CCL19/H2BC7/H2BC17/S100A7/CCL7/KRT6A/S100A9/CCL11/CXCL9/DCD/H2BC5/CCL20/CCL17/H2BC8/H2BC15/GAPDH/PGLYRP4/H2BC19P/H2BC13/CAMP/H2BC18/CXCL11/H2BC12",32
"GO:0051382","kinetochore assembly","16/2174","30/14866",0.533333333333333,3.64697945415517,6.00620263654348,7.80183073895946e-07,5.75663653810366e-05,5.75663653810366e-05,"CENPO/CENPA/CENPK/CENPF/CENPP/DLGAP5/CENPH/HJURP/KNTC1/CENPX/CENPE/CENPI/OIP5/MIS18A/CENPN/CENPW",16
"GO:1905820","positive regulation of chromosome separation","16/2174","30/14866",0.533333333333333,3.64697945415517,6.00620263654348,7.80183073895946e-07,5.75663653810366e-05,5.75663653810366e-05,"ANAPC11/NCAPG2/CDCA8/AURKB/UBE2C/NCAPG/DLGAP5/SMC4/PLK1/SKA1/NCAPH/ESPL1/BIRC5/MAPK15/SKA3/CDC20",16
"GO:0044771","meiotic cell cycle phase transition","10/2174","13/14866",0.769230769230769,5.26006652041611,6.35957599197808,8.21295478000107e-07,5.97463541390219e-05,5.97463541390219e-05,"CDC25C/ZWINT/KNL1/PKMYT1/NDC80/CDC25A/MAPK15/CDC20/CDC25B/TTK",10
"GO:1901991","negative regulation of mitotic cell cycle phase transition","49/2174","168/14866",0.291666666666667,1.99444188899111,5.36478255825968,8.73611492530206e-07,6.26694910960904e-05,6.26694910960904e-05,"ZWILCH/CDCA8/CDC7/BLM/HASPIN/CDC6/ZWINT/ORC1/CDKN2D/AURKB/KNL1/DONSON/CENPF/MAD2L1/TRIP13/CDK1/PKMYT1/INHBA/BARD1/PLK1/E2F7/NDC80/KNTC1/GEN1/BUB1/SPC24/GPR132/SKA1/RAD21/DTL/CHEK1/CLSPN/TEX14/BRCA1/MUC1/HUS1B/BIRC5/CCND1/TICRR/SKA3/BUB1B/BRSK1/NUF2/CDC20/SPC25/DBF4/TTK/CCNB1/BUB3",49
"GO:1902969","mitotic DNA replication","11/2174","16/14866",0.6875,4.70118445262189,6.13034178776197,1.36838224827586e-06,9.68177303060936e-05,9.68177303060936e-05,"MCM2/GINS1/RAD51/PCNA/CDC45/BRCA2/MCM4/LIG1/CDT1/MCM6/TK1",11
"GO:0045787","positive regulation of cell cycle","69/2174","270/14866",0.255555555555556,1.74751098844935,5.13014606951765,1.4487160176208e-06,0.000101116462581235,0.000101116462581235,"RARA/CDC25C/ANAPC11/MTBP/SPAG5/NCAPG2/CDCA8/FOXA1/CDC7/CDC6/PTK6/RAD51AP1/CCNE1/AURKB/KIF23/EPGN/UBE2C/KNL1/NCAPG/RCC1/CALR/PLK4/CCNE2/SLC6A4/MAD2L1/CDK1/GIPC1/DLGAP5/RRM2/SMC4/PLK1/E2F7/NDC80/GEN1/BUB1/PKP3/SKA1/RAD21/ECT2/DTL/CHEK1/TBX20/EIF4EBP1/STIL/NCAPH/MACROH2A1/LEF1/CDC25A/KIF14/ESPL1/BIRC5/MAPK15/CIT/AURKA/CCND1/EZH2/SKA3/E2F8/FEN1/PAGR1/CDC20/DBF4/PPP1R35/CDC25B/TERT/RACGAP1/RCC2/GPSM2/CCNB1",69
"GO:0006260","DNA replication","73/2174","292/14866",0.25,1.70952161913523,5.06774636745985,1.75761252526375e-06,0.000121040915906497,0.000121040915906497,"CHAF1A/PCLAF/MCM2/CCNA2/RECQL4/GINS1/TRAIP/ESCO2/CDC7/BLM/RAD51/CDC6/CENPS/PTK6/PCNA/TIMELESS/S100A11/ORC1/EME1/GINS4/MCIDAS/CDC45/DSCC1/BRCA2/DONSON/PARP1/TFPT/CHAF1B/EXO1/TYMS/EME2/CDK1/WDHD1/MCM4/POLE2/TONSL/BARD1/DNA2/RFC2/E2F7/RUVBL1/GEN1/CENPX/KCTD13/LIG1/RFC4/RMI1/ELOB/CAMSAP3/PARP10/DTL/CHEK1/CHTF18/CDC25A/MCM10/BRCA1/POLQ/CDT1/TICRR/UCN/FAM111B/E2F8/POLA2/FEN1/GINS2/MCM6/DBF4/TK1/PTMS/POLB/ORC6/RMI2/LRWD1",73
"GO:0033260","nuclear DNA replication","17/2174","35/14866",0.485714285714286,3.3213562886056,5.69033457022963,1.95484009106744e-06,0.000132851961452149,0.000132851961452149,"MCM2/GINS1/CDC7/BLM/RAD51/PCNA/CDC45/BRCA2/DONSON/MCM4/DNA2/LIG1/CDT1/FEN1/MCM6/DBF4/TK1",17
"GO:0031570","DNA integrity checkpoint signaling","38/2174","121/14866",0.31404958677686,2.14749823230211,5.24529015095866,2.04685878064537e-06,0.000137299033792641,0.000137299033792641,"TELO2/CDC7/BLM/RAD51/CDC6/PARP9/TIMELESS/ORC1/EME1/CDC45/BRCA2/DONSON/E2F1/WDR76/EME2/CDK1/FANCD2/BARD1/DNA2/RFC2/FBXO6/PLK1/RFC4/CAMSAP3/DTL/CHEK1/CLSPN/BRCA1/MUC1/HUS1B/CDT1/CCND1/TICRR/H2AX/BRSK1/DBF4/INTS7/BRIP1",38
"GO:0051988","regulation of attachment of spindle microtubules to kinetochore","13/2174","23/14866",0.565217391304348,3.86500539978401,5.69083133345318,3.65599057727856e-06,0.000239027738375237,0.000239027738375237,"ZWILCH/SPAG5/CDCA8/NEK2/AURKB/CDK1/KNTC1/ECT2/BIRC5/KNSTRN/RACGAP1/RCC2/CCNB1",13
"GO:0099188","postsynaptic cytoskeleton organization","13/2174","23/14866",0.565217391304348,3.86500539978401,5.69083133345318,3.65599057727856e-06,0.000239027738375237,0.000239027738375237,"SH3GL2/POTEKP/RAC3/POTEI/NEFL/INA/POTEE/EZR/KIF2C/NEFH/SRCIN1/ACTN2/ACTL8",13
"GO:0045930","negative regulation of mitotic cell cycle","56/2174","211/14866",0.265402843601896,1.81484759566963,4.93369047451528,4.05206349112738e-06,0.000261611349145911,0.000261611349145911,"ZWILCH/SCRIB/CDCA8/CDC7/BLM/HASPIN/BRINP3/CDC6/ZWINT/TIMELESS/ORC1/CDKN2D/EME1/AURKB/KNL1/DONSON/CENPF/MAD2L1/TRIP13/EME2/CDK1/PKMYT1/INHBA/FANCD2/BARD1/PLK1/E2F7/NDC80/KNTC1/GEN1/BUB1/SPC24/GPR132/SKA1/RAD21/DTL/CHEK1/CLSPN/TEX14/BRCA1/MUC1/HUS1B/BIRC5/CCND1/TICRR/SKA3/BUB1B/BRSK1/NUF2/CDC20/SPC25/DBF4/TTK/CCNB1/BRINP2/BUB3",56
"GO:0010669","epithelial structure maintenance","15/2174","31/14866",0.483870967741935,3.30875152090691,5.32551314586911,8.37140519402141e-06,0.000533806269470624,0.000533806269470624,"SCRIB/MUC13/MUC6/INAVA/ILDR1/MUC2/VSIG1/NOD2/PKP3/TFF3/FREM2/LSR/HSPB1/TFF1/CRACD",15
"GO:0006310","DNA recombination","72/2174","304/14866",0.236842105263158,1.61954679707549,4.51697398696968,1.57569936287342e-05,0.000992498440151368,0.000992498440151368,"MCM2/HMGB3/RECQL4/TNFSF4/CDC7/FANCB/BLM/RAD51/PARPBP/HELLS/CENPS/RAD51AP1/REC8/TIMELESS/RAD54B/KMT5C/EME1/AUNIP/GINS4/CDC45/BRCA2/PARP1/TFRC/TFPT/EXO1/TRIP13/HSF2BP/EME2/MRGBP/MCM4/CHD4/FANCD2/H1-4/BATF/TONSL/BARD1/SMC4/H1-5/PLK1/RUVBL1/KPNA2/HMGB2/GEN1/CENPX/LIG1/RMI1/RAD21/CHEK1/TOP2A/NCAPH/TEX11/BRCA1/POLQ/PPP4C/HUS1B/UHRF1/PIF1/RAD54L/H2AX/XRCC2/SYCP2/FEN1/GINS2/PAGR1/MCM6/PGBD5/TERT/SYCE3/BRIP1/H1-2/RMI2/H1-3",72
"GO:0044772","mitotic cell cycle phase transition","88/2174","391/14866",0.225063938618926,1.53900667502712,4.47013285617081,1.61014836605481e-05,0.00100197786875579,0.00100197786875579,"ZWILCH/CDC25C/ANAPC11/CCNA2/MTBP/CCNP/CDCA8/ANLN/CCNI2/CDC7/BLM/HASPIN/CDC6/DPF1/CDKN3/NEK2/ZWINT/CCNE1/ORC1/CDKN2D/AURKB/FOXM1/PSMB3/UBE2C/KNL1/RCC1/CCNF/DONSON/E2F1/CENPF/CCNE2/MAD2L1/TRIP13/PSME2/CDK1/UBE2S/PKMYT1/INHBA/DLGAP5/RRM2/CDKN2A/BARD1/PLK1/E2F7/NDC80/KNTC1/GEN1/BUB1/SPC24/GPR132/CENPE/SKA1/RAD21/DTL/CHEK1/CLSPN/EIF4EBP1/STIL/TEX14/CDC25A/KIF14/CAMK2A/BRCA1/MUC1/HUS1B/ESPL1/BIRC5/CCNO/CCNB2/MELK/AURKA/CCND1/TICRR/SKA3/BUB1B/BRSK1/NUF2/CDC20/SPC25/DBF4/BRSK2/CDC25B/TERT/TTK/TACC3/RCC2/CCNB1/BUB3",88
